Customer ID,Membership Start Date,Transaction Date,Payment Type,Revenue
396946,2019-04-01,2019-03-29,Monthly Fee,26.5
396946,2019-04-01,2019-05-01,Monthly Fee,26.5
396966,2019-04-01,2019-03-29,Annual Fee,482.6
396966,2019-04-01,2019-03-29,Monthly Fee,26.5
396966,2019-04-01,2019-05-01,Monthly Fee,26.5
396988,2019-04-01,2019-03-29,Annual Fee,509.2
396988,2019-04-01,2019-03-29,Monthly Fee,26.5
396988,2019-04-01,2019-05-01,Monthly Fee,26.5
397010,2019-04-01,2019-03-29,Annual Fee,1319.7
397010,2019-04-01,2019-03-29,Monthly Fee,26.5
397019,2019-04-01,2019-03-29,Annual Fee,658.6
397019,2019-04-01,2019-03-29,Monthly Fee,26.5
397020,2019-04-01,2019-03-29,Annual Fee,805.9
397020,2019-04-01,2019-03-29,Monthly Fee,26.5
397026,2019-04-01,2019-03-29,Annual Fee,319.6
397026,2019-04-01,2019-03-29,Monthly Fee,26.5
397026,2019-04-01,2019-05-01,Monthly Fee,26.5
397042,2019-04-01,2019-03-29,Annual Fee,509.2
397042,2019-04-01,2019-03-29,Monthly Fee,26.5
397042,2019-04-01,2019-05-01,Monthly Fee,26.5
397070,2019-04-01,2019-03-29,Annual Fee,237.1
397070,2019-04-01,2019-03-29,Monthly Fee,26.5
397070,2019-04-01,2019-05-01,Monthly Fee,26.5
397082,2019-04-01,2019-03-29,Annual Fee,388.1
397082,2019-04-01,2019-03-29,Monthly Fee,26.5
397082,2019-04-01,2019-05-01,Monthly Fee,26.5
397084,2019-04-01,2019-03-29,Annual Fee,269.9
397084,2019-04-01,2019-03-29,Monthly Fee,26.5
397090,2019-04-01,2019-03-29,Annual Fee,517.0
397090,2019-04-01,2019-03-29,Monthly Fee,26.5
397090,2019-04-01,2019-05-01,Monthly Fee,26.5
397094,2019-04-01,2019-03-29,Annual Fee,1400.6
397094,2019-04-01,2019-03-29,Monthly Fee,26.5
397094,2019-04-01,2019-05-01,Monthly Fee,26.5
397112,2019-04-01,2019-03-29,Annual Fee,304.1
397112,2019-04-01,2019-03-29,Monthly Fee,26.5
397112,2019-04-01,2019-05-01,Monthly Fee,26.5
397116,2019-04-01,2019-03-29,Annual Fee,949.7
397116,2019-04-01,2019-03-29,Monthly Fee,26.5
397116,2019-04-01,2019-05-01,Monthly Fee,26.5
397122,2019-04-01,2019-03-29,Annual Fee,500.3
397122,2019-04-01,2019-03-29,Monthly Fee,26.5
397122,2019-04-01,2019-05-01,Monthly Fee,26.5
397126,2019-04-01,2019-03-29,Annual Fee,285.9
397126,2019-04-01,2019-03-29,Monthly Fee,26.5
397126,2019-04-01,2019-05-01,Monthly Fee,26.5
397132,2019-04-01,2019-03-29,Annual Fee,304.1
397132,2019-04-01,2019-03-29,Monthly Fee,26.5
397132,2019-04-01,2019-05-01,Monthly Fee,26.5
397146,2019-04-01,2019-03-29,Annual Fee,402.2
397146,2019-04-01,2019-03-29,Monthly Fee,26.5
397146,2019-04-01,2019-05-01,Monthly Fee,26.5
397153,2019-04-01,2019-03-29,Annual Fee,489.1
397153,2019-04-01,2019-03-29,Monthly Fee,26.5
397153,2019-04-01,2019-05-01,Monthly Fee,26.5
397167,2019-04-01,2019-03-29,Annual Fee,468.7
397167,2019-04-01,2019-03-29,Monthly Fee,26.5
397167,2019-04-01,2019-05-14,Monthly Fee,26.5
397202,2019-04-01,2019-03-29,Annual Fee,2996.3
397202,2019-04-01,2019-03-29,Monthly Fee,26.5
397229,2019-04-01,2019-03-29,Annual Fee,331.9
397229,2019-04-01,2019-03-29,Monthly Fee,26.5
397229,2019-04-01,2019-05-01,Monthly Fee,26.5
397351,2019-04-01,2019-03-31,Annual Fee,1062.0
397351,2019-04-01,2019-03-31,Monthly Fee,26.5
397351,2019-04-01,2019-05-01,Monthly Fee,26.5
397372,2019-04-01,2019-03-31,Annual Fee,382.9
397372,2019-04-01,2019-03-31,Monthly Fee,26.5
397380,2019-04-01,2019-03-31,Annual Fee,382.9
397380,2019-04-01,2019-03-31,Monthly Fee,26.5
397380,2019-04-01,2019-05-01,Monthly Fee,26.5
397382,2019-04-01,2019-03-31,Annual Fee,285.9
397382,2019-04-01,2019-03-31,Monthly Fee,26.5
397382,2019-04-01,2019-05-01,Monthly Fee,26.5
397390,2019-04-01,2019-03-31,Annual Fee,285.9
397390,2019-04-01,2019-03-31,Monthly Fee,26.5
397390,2019-04-01,2019-05-01,Monthly Fee,26.5
397392,2019-04-01,2019-03-31,Annual Fee,509.2
397392,2019-04-01,2019-03-31,Monthly Fee,26.5
397392,2019-04-01,2019-05-06,Monthly Fee,26.5
397392,2019-04-01,2019-05-01,Monthly Fee,26.5
397399,2019-04-01,2019-03-31,Annual Fee,311.8
397399,2019-04-01,2019-03-31,Monthly Fee,26.5
397399,2019-04-01,2019-05-01,Monthly Fee,26.5
397403,2019-04-01,2019-03-31,Annual Fee,382.9
397403,2019-04-01,2019-03-31,Monthly Fee,26.5
397403,2019-04-01,2019-05-01,Monthly Fee,26.5
397404,2019-04-01,2019-03-31,Annual Fee,331.9
397404,2019-04-01,2019-03-31,Monthly Fee,26.5
397404,2019-04-01,2019-05-01,Monthly Fee,26.5
397405,2019-04-01,2019-03-31,Annual Fee,487.3
397405,2019-04-01,2019-03-31,Monthly Fee,26.5
397405,2019-04-01,2019-05-01,Monthly Fee,26.5
397408,2019-04-01,2019-03-31,Annual Fee,331.9
397408,2019-04-01,2019-03-31,Monthly Fee,26.5
397408,2019-04-01,2019-05-01,Monthly Fee,26.5
397439,2019-04-01,2019-03-31,Annual Fee,878.6
397439,2019-04-01,2019-03-31,Monthly Fee,26.5
397439,2019-04-01,2019-05-01,Monthly Fee,26.5
397440,2019-04-01,2019-03-31,Annual Fee,388.5
397440,2019-04-01,2019-03-31,Monthly Fee,26.5
397447,2019-04-01,2019-03-31,Annual Fee,1155.3
397447,2019-04-01,2019-03-31,Monthly Fee,26.5
397447,2019-04-01,2019-05-01,Monthly Fee,26.5
397449,2019-04-01,2019-03-31,Annual Fee,949.7
397449,2019-04-01,2019-03-31,Monthly Fee,26.5
397449,2019-04-01,2019-05-01,Monthly Fee,26.5
397451,2019-04-01,2019-03-31,Annual Fee,242.6
397451,2019-04-01,2019-03-31,Monthly Fee,26.5
397451,2019-04-01,2019-05-01,Monthly Fee,26.5
397456,2019-04-01,2019-03-31,Annual Fee,311.8
397456,2019-04-01,2019-03-31,Monthly Fee,26.5
397456,2019-04-01,2019-05-01,Monthly Fee,26.5
397461,2019-04-01,2019-03-31,Annual Fee,599.9
397461,2019-04-01,2019-03-31,Monthly Fee,26.5
397461,2019-04-01,2019-05-01,Monthly Fee,26.5
397465,2019-04-01,2019-03-31,Annual Fee,237.1
397465,2019-04-01,2019-03-31,Monthly Fee,26.5
397465,2019-04-01,2019-05-01,Monthly Fee,26.5
397470,2019-04-01,2019-03-31,Annual Fee,269.9
397470,2019-04-01,2019-03-31,Monthly Fee,26.5
397470,2019-04-01,2019-05-01,Monthly Fee,26.5
397476,2019-04-01,2019-03-31,Annual Fee,382.9
397476,2019-04-01,2019-03-31,Monthly Fee,26.5
397476,2019-04-01,2019-05-01,Monthly Fee,26.5
397480,2019-04-01,2019-03-31,Annual Fee,738.9
397480,2019-04-01,2019-03-31,Monthly Fee,26.5
397480,2019-04-01,2019-05-01,Monthly Fee,26.5
397485,2019-04-01,2019-03-31,Annual Fee,422.0
397485,2019-04-01,2019-03-31,Monthly Fee,26.5
397485,2019-04-01,2019-05-01,Monthly Fee,26.5
397509,2019-04-01,2019-03-31,Annual Fee,581.6
397509,2019-04-01,2019-03-31,Monthly Fee,26.5
397518,2019-04-01,2019-03-31,Annual Fee,285.9
397518,2019-04-01,2019-03-31,Monthly Fee,26.5
397519,2019-04-01,2019-03-31,Annual Fee,382.9
397519,2019-04-01,2019-03-31,Monthly Fee,26.5
398677,2019-04-01,2019-04-03,Annual Fee,382.9
398677,2019-04-01,2019-04-03,Monthly Fee,26.5
396898,2019-03-30,2019-03-29,Annual Fee,382.9
396898,2019-03-30,2019-03-29,Monthly Fee,26.5
396908,2019-03-30,2019-03-29,Annual Fee,406.2
396908,2019-03-30,2019-03-29,Monthly Fee,26.5
396916,2019-03-30,2019-03-29,Annual Fee,331.9
396916,2019-03-30,2019-03-29,Monthly Fee,26.5
396916,2019-03-30,2019-04-28,Monthly Fee,26.5
396920,2019-03-30,2019-03-29,Annual Fee,647.4
396920,2019-03-30,2019-03-29,Monthly Fee,26.5
396932,2019-03-30,2019-03-29,Annual Fee,422.0
396932,2019-03-30,2019-03-29,Monthly Fee,26.5
396932,2019-03-30,2019-04-28,Monthly Fee,26.5
396932,2019-03-30,2019-05-28,Monthly Fee,26.5
396934,2019-03-30,2019-03-29,Annual Fee,395.5
396934,2019-03-30,2019-03-29,Monthly Fee,26.5
396936,2019-03-30,2019-03-29,Annual Fee,323.6
396936,2019-03-30,2019-03-29,Monthly Fee,26.5
396936,2019-03-30,2019-04-28,Monthly Fee,26.5
396936,2019-03-30,2019-05-28,Monthly Fee,26.5
396939,2019-03-30,2019-03-29,Annual Fee,382.9
396939,2019-03-30,2019-03-29,Monthly Fee,26.5
396945,2019-03-30,2019-03-29,Annual Fee,517.0
396945,2019-03-30,2019-03-29,Monthly Fee,26.5
396945,2019-03-30,2019-04-28,Monthly Fee,26.5
396945,2019-03-30,2019-05-28,Monthly Fee,26.5
396955,2019-03-30,2019-03-29,Annual Fee,395.5
396955,2019-03-30,2019-03-29,Monthly Fee,26.5
396955,2019-03-30,2019-05-17,Monthly Fee,26.5
397088,2019-03-30,2019-03-29,Annual Fee,269.9
397088,2019-03-30,2019-03-29,Monthly Fee,26.5
397088,2019-03-30,2019-04-28,Monthly Fee,26.5
397088,2019-03-30,2019-05-29,Monthly Fee,26.5
396618,2019-03-29,2019-03-28,Annual Fee,277.1
396618,2019-03-29,2019-03-28,Monthly Fee,26.5
396624,2019-03-29,2019-03-28,Annual Fee,668.1
396624,2019-03-29,2019-03-28,Monthly Fee,26.5
396624,2019-03-29,2019-04-28,Monthly Fee,26.5
396624,2019-03-29,2019-05-28,Monthly Fee,26.5
396626,2019-03-29,2019-03-28,Annual Fee,500.3
396626,2019-03-29,2019-03-28,Monthly Fee,26.5
396626,2019-03-29,2019-04-28,Monthly Fee,26.5
396626,2019-03-29,2019-05-28,Monthly Fee,26.5
396634,2019-03-29,2019-03-28,Annual Fee,323.6
396634,2019-03-29,2019-03-28,Monthly Fee,26.5
396634,2019-03-29,2019-04-28,Monthly Fee,26.5
396634,2019-03-29,2019-05-28,Monthly Fee,26.5
396732,2019-03-29,2019-03-28,Annual Fee,1308.4
396732,2019-03-29,2019-03-28,Monthly Fee,26.5
396732,2019-03-29,2019-04-28,Monthly Fee,26.5
396732,2019-03-29,2019-05-28,Monthly Fee,26.5
396281,2019-03-28,2019-03-27,Annual Fee,617.0
396281,2019-03-28,2019-03-27,Monthly Fee,26.5
396282,2019-03-28,2019-03-27,Annual Fee,382.9
396282,2019-03-28,2019-03-27,Monthly Fee,26.5
396282,2019-03-28,2019-04-28,Monthly Fee,26.5
396282,2019-03-28,2019-05-28,Monthly Fee,26.5
396283,2019-03-28,2019-03-27,Annual Fee,1197.6
396283,2019-03-28,2019-03-27,Monthly Fee,26.5
396283,2019-03-28,2019-04-28,Monthly Fee,26.5
396283,2019-03-28,2019-05-28,Monthly Fee,26.5
396286,2019-03-28,2019-03-27,Annual Fee,331.9
396286,2019-03-28,2019-03-27,Monthly Fee,26.5
396286,2019-03-28,2019-04-28,Monthly Fee,26.5
396286,2019-03-28,2019-05-28,Monthly Fee,26.5
396288,2019-03-28,2019-03-27,Annual Fee,269.9
396288,2019-03-28,2019-03-27,Monthly Fee,26.5
396288,2019-03-28,2019-04-28,Monthly Fee,26.5
396288,2019-03-28,2019-05-28,Monthly Fee,26.5
396295,2019-03-28,2019-03-27,Annual Fee,658.6
396295,2019-03-28,2019-03-27,Monthly Fee,26.5
396300,2019-03-28,2019-03-27,Annual Fee,382.9
396300,2019-03-28,2019-03-27,Monthly Fee,26.5
396300,2019-03-28,2019-04-28,Monthly Fee,26.5
396302,2019-03-28,2019-03-27,Annual Fee,388.5
396302,2019-03-28,2019-03-27,Monthly Fee,26.5
396310,2019-03-28,2019-03-27,Annual Fee,241.8
396310,2019-03-28,2019-03-27,Monthly Fee,26.5
396310,2019-03-28,2019-04-28,Monthly Fee,26.5
396310,2019-03-28,2019-05-28,Monthly Fee,26.5
396348,2019-03-28,2019-03-27,Annual Fee,241.8
396348,2019-03-28,2019-03-27,Monthly Fee,26.5
396348,2019-03-28,2019-04-28,Monthly Fee,26.5
396348,2019-03-28,2019-05-28,Monthly Fee,26.5
396361,2019-03-28,2019-03-27,Annual Fee,388.1
396361,2019-03-28,2019-03-27,Monthly Fee,26.5
396361,2019-03-28,2019-04-28,Monthly Fee,26.5
396361,2019-03-28,2019-05-28,Monthly Fee,26.5
396381,2019-03-28,2019-03-27,Annual Fee,748.8
396381,2019-03-28,2019-03-27,Monthly Fee,26.5
396381,2019-03-28,2019-04-28,Monthly Fee,26.5
396381,2019-03-28,2019-05-28,Monthly Fee,26.5
396386,2019-03-28,2019-03-27,Annual Fee,237.1
396386,2019-03-28,2019-03-27,Monthly Fee,26.5
396413,2019-03-28,2019-03-27,Annual Fee,285.9
396413,2019-03-28,2019-03-27,Monthly Fee,26.5
396413,2019-03-28,2019-04-29,Monthly Fee,26.5
396413,2019-03-28,2019-05-28,Monthly Fee,26.5
396420,2019-03-28,2019-03-27,Annual Fee,285.9
396420,2019-03-28,2019-03-27,Monthly Fee,26.5
396420,2019-03-28,2019-05-29,Monthly Fee,26.5
396420,2019-03-28,2019-05-02,Monthly Fee,26.5
396435,2019-03-28,2019-03-27,Annual Fee,388.5
396435,2019-03-28,2019-03-27,Monthly Fee,26.5
396435,2019-03-28,2019-04-28,Monthly Fee,26.5
396435,2019-03-28,2019-05-28,Monthly Fee,26.5
396436,2019-03-28,2019-03-27,Annual Fee,285.9
396436,2019-03-28,2019-03-27,Monthly Fee,26.5
396436,2019-03-28,2019-04-28,Monthly Fee,26.5
396436,2019-03-28,2019-05-28,Monthly Fee,26.5
396453,2019-03-28,2019-03-27,Annual Fee,323.6
396453,2019-03-28,2019-03-27,Monthly Fee,26.5
396455,2019-03-28,2019-03-27,Annual Fee,748.8
396455,2019-03-28,2019-03-27,Monthly Fee,26.5
396455,2019-03-28,2019-05-02,Monthly Fee,26.5
396473,2019-03-28,2019-03-27,Annual Fee,237.1
396473,2019-03-28,2019-03-27,Monthly Fee,26.5
396473,2019-03-28,2019-04-28,Monthly Fee,26.5
396473,2019-03-28,2019-05-28,Monthly Fee,26.5
396476,2019-03-28,2019-03-27,Annual Fee,242.6
396476,2019-03-28,2019-03-27,Monthly Fee,26.5
396476,2019-03-28,2019-04-28,Monthly Fee,26.5
396476,2019-03-28,2019-05-28,Monthly Fee,26.5
396480,2019-03-28,2019-03-27,Annual Fee,748.8
396480,2019-03-28,2019-03-27,Monthly Fee,26.5
396492,2019-03-28,2019-03-27,Annual Fee,949.7
396492,2019-03-28,2019-03-27,Monthly Fee,26.5
396492,2019-03-28,2019-04-28,Monthly Fee,26.5
396492,2019-03-28,2019-05-28,Monthly Fee,26.5
396494,2019-03-28,2019-03-27,Annual Fee,269.9
396494,2019-03-28,2019-03-27,Monthly Fee,26.5
396494,2019-03-28,2019-04-28,Monthly Fee,26.5
396494,2019-03-28,2019-05-28,Monthly Fee,26.5
396532,2019-03-28,2019-03-27,Annual Fee,331.9
396532,2019-03-28,2019-03-27,Monthly Fee,26.5
396532,2019-03-28,2019-04-28,Monthly Fee,26.5
396532,2019-03-28,2019-05-28,Monthly Fee,26.5
396535,2019-03-28,2019-03-27,Annual Fee,1147.2
396535,2019-03-28,2019-03-27,Monthly Fee,26.5
396546,2019-03-28,2019-03-27,Annual Fee,878.6
396546,2019-03-28,2019-03-27,Monthly Fee,26.5
396546,2019-03-28,2019-04-03,Annual Fee,878.6
396546,2019-03-28,2019-04-03,Monthly Fee,26.5
396546,2019-03-28,2019-04-28,Monthly Fee,26.5
396546,2019-03-28,2019-05-28,Monthly Fee,26.5
396559,2019-03-28,2019-03-27,Annual Fee,382.9
396559,2019-03-28,2019-03-27,Monthly Fee,26.5
396559,2019-03-28,2019-04-28,Monthly Fee,26.5
396559,2019-03-28,2019-05-28,Monthly Fee,26.5
396563,2019-03-28,2019-03-27,Annual Fee,382.9
396563,2019-03-28,2019-03-27,Monthly Fee,26.5
396563,2019-03-28,2019-04-28,Monthly Fee,26.5
396570,2019-03-28,2019-03-27,Annual Fee,241.8
396570,2019-03-28,2019-03-27,Monthly Fee,26.5
396570,2019-03-28,2019-04-28,Monthly Fee,26.5
396570,2019-03-28,2019-05-28,Monthly Fee,26.5
396583,2019-03-28,2019-03-27,Annual Fee,237.1
396583,2019-03-28,2019-03-27,Monthly Fee,26.5
396583,2019-03-28,2019-04-28,Monthly Fee,26.5
396583,2019-03-28,2019-05-28,Monthly Fee,26.5
391326,2019-03-27,2019-03-06,Annual Fee,382.9
391326,2019-03-27,2019-03-06,Monthly Fee,26.5
391326,2019-03-27,2019-03-27,Annual Fee,382.9
391326,2019-03-27,2019-03-27,Monthly Fee,26.5
395833,2019-03-27,2019-03-25,Annual Fee,581.6
395833,2019-03-27,2019-03-25,Monthly Fee,26.5
395853,2019-03-27,2019-03-25,Annual Fee,1442.9
395853,2019-03-27,2019-03-25,Monthly Fee,26.5
395999,2019-03-27,2019-03-26,Annual Fee,395.5
395999,2019-03-27,2019-03-26,Monthly Fee,26.5
395999,2019-03-27,2019-04-27,Monthly Fee,26.5
395999,2019-03-27,2019-05-27,Monthly Fee,26.5
396008,2019-03-27,2019-03-26,Annual Fee,749.2
396008,2019-03-27,2019-03-26,Monthly Fee,26.5
396054,2019-03-27,2019-03-26,Annual Fee,323.6
396054,2019-03-27,2019-03-26,Monthly Fee,26.5
396054,2019-03-27,2019-04-27,Monthly Fee,26.5
396054,2019-03-27,2019-05-27,Monthly Fee,26.5
396055,2019-03-27,2019-03-26,Annual Fee,2266.3
396055,2019-03-27,2019-03-26,Monthly Fee,26.5
396055,2019-03-27,2019-04-27,Monthly Fee,26.5
396055,2019-03-27,2019-05-27,Monthly Fee,26.5
396066,2019-03-27,2019-03-26,Annual Fee,331.9
396066,2019-03-27,2019-03-26,Monthly Fee,26.5
396112,2019-03-27,2019-03-26,Annual Fee,382.9
396112,2019-03-27,2019-03-26,Monthly Fee,26.5
396112,2019-03-27,2019-04-27,Monthly Fee,26.5
396112,2019-03-27,2019-05-27,Monthly Fee,26.5
396116,2019-03-27,2019-03-26,Annual Fee,523.4
396116,2019-03-27,2019-03-26,Monthly Fee,26.5
396125,2019-03-27,2019-03-26,Annual Fee,546.2
396125,2019-03-27,2019-03-26,Monthly Fee,26.5
396128,2019-03-27,2019-03-26,Annual Fee,2294.0
396128,2019-03-27,2019-03-26,Monthly Fee,26.5
396128,2019-03-27,2019-04-27,Monthly Fee,26.5
396128,2019-03-27,2019-05-27,Monthly Fee,26.5
396133,2019-03-27,2019-03-26,Annual Fee,2392.1
396133,2019-03-27,2019-03-26,Monthly Fee,26.5
396133,2019-03-27,2019-04-27,Monthly Fee,26.5
396133,2019-03-27,2019-05-27,Monthly Fee,26.5
396140,2019-03-27,2019-03-26,Annual Fee,509.2
396140,2019-03-27,2019-03-26,Monthly Fee,26.5
396140,2019-03-27,2019-04-27,Monthly Fee,26.5
396140,2019-03-27,2019-05-27,Monthly Fee,26.5
396152,2019-03-27,2019-03-26,Annual Fee,517.0
396152,2019-03-27,2019-03-26,Monthly Fee,26.5
396160,2019-03-27,2019-03-26,Annual Fee,581.6
396160,2019-03-27,2019-03-26,Monthly Fee,26.5
396160,2019-03-27,2019-04-27,Monthly Fee,26.5
396160,2019-03-27,2019-05-27,Monthly Fee,26.5
396167,2019-03-27,2019-03-26,Annual Fee,382.9
396167,2019-03-27,2019-03-26,Monthly Fee,26.5
396168,2019-03-27,2019-03-26,Annual Fee,482.6
396168,2019-03-27,2019-03-26,Monthly Fee,26.5
396200,2019-03-27,2019-03-26,Annual Fee,331.9
396200,2019-03-27,2019-03-26,Monthly Fee,26.5
396200,2019-03-27,2019-04-27,Monthly Fee,26.5
396200,2019-03-27,2019-05-27,Monthly Fee,26.5
396216,2019-03-27,2019-03-26,Annual Fee,878.6
396216,2019-03-27,2019-03-26,Monthly Fee,26.5
396216,2019-03-27,2019-04-27,Monthly Fee,26.5
396216,2019-03-27,2019-05-27,Monthly Fee,26.5
395671,2019-03-26,2019-03-25,Annual Fee,331.9
395671,2019-03-26,2019-03-25,Monthly Fee,26.5
395674,2019-03-26,2019-03-25,Annual Fee,237.1
395674,2019-03-26,2019-03-25,Monthly Fee,26.5
395674,2019-03-26,2019-04-26,Monthly Fee,26.5
395681,2019-03-26,2019-03-25,Annual Fee,1465.6
395681,2019-03-26,2019-03-25,Monthly Fee,26.5
395682,2019-03-26,2019-03-25,Annual Fee,1400.6
395682,2019-03-26,2019-03-25,Monthly Fee,26.5
395686,2019-03-26,2019-03-25,Annual Fee,482.6
395686,2019-03-26,2019-03-25,Monthly Fee,26.5
395686,2019-03-26,2019-04-26,Monthly Fee,26.5
395692,2019-03-26,2019-03-25,Annual Fee,269.9
395692,2019-03-26,2019-03-25,Monthly Fee,26.5
395693,2019-03-26,2019-03-25,Annual Fee,402.2
395693,2019-03-26,2019-03-25,Monthly Fee,26.5
395693,2019-03-26,2019-04-26,Monthly Fee,26.5
395693,2019-03-26,2019-05-26,Monthly Fee,26.5
395722,2019-03-26,2019-03-25,Annual Fee,508.5
395722,2019-03-26,2019-03-25,Monthly Fee,26.5
395722,2019-03-26,2019-04-26,Monthly Fee,26.5
395722,2019-03-26,2019-05-29,Monthly Fee,26.5
395738,2019-03-26,2019-03-25,Annual Fee,422.0
395738,2019-03-26,2019-03-25,Monthly Fee,26.5
395738,2019-03-26,2019-05-06,Monthly Fee,26.5
395738,2019-03-26,2019-05-26,Monthly Fee,26.5
395739,2019-03-26,2019-03-25,Annual Fee,2670.4
395739,2019-03-26,2019-03-25,Monthly Fee,26.5
395739,2019-03-26,2019-04-26,Monthly Fee,26.5
395739,2019-03-26,2019-05-26,Monthly Fee,26.5
395741,2019-03-26,2019-03-25,Annual Fee,508.5
395741,2019-03-26,2019-03-25,Monthly Fee,26.5
395754,2019-03-26,2019-03-25,Annual Fee,1987.4
395754,2019-03-26,2019-03-25,Monthly Fee,26.5
395754,2019-03-26,2019-04-26,Monthly Fee,26.5
395754,2019-03-26,2019-05-26,Monthly Fee,26.5
395774,2019-03-26,2019-03-25,Annual Fee,555.4
395774,2019-03-26,2019-03-25,Monthly Fee,26.5
395774,2019-03-26,2019-04-26,Monthly Fee,26.5
395774,2019-03-26,2019-05-26,Monthly Fee,26.5
395775,2019-03-26,2019-03-25,Annual Fee,269.9
395775,2019-03-26,2019-03-25,Monthly Fee,26.5
395775,2019-03-26,2019-05-09,Monthly Fee,26.5
395788,2019-03-26,2019-03-25,Annual Fee,241.8
395788,2019-03-26,2019-03-25,Monthly Fee,26.5
395788,2019-03-26,2019-04-26,Monthly Fee,26.5
395789,2019-03-26,2019-03-25,Annual Fee,617.0
395789,2019-03-26,2019-03-25,Monthly Fee,26.5
395789,2019-03-26,2019-04-26,Monthly Fee,26.5
395789,2019-03-26,2019-05-26,Monthly Fee,26.5
395792,2019-03-26,2019-03-25,Annual Fee,1252.8
395792,2019-03-26,2019-03-25,Monthly Fee,26.5
395792,2019-03-26,2019-04-26,Monthly Fee,26.5
395792,2019-03-26,2019-05-26,Monthly Fee,26.5
395805,2019-03-26,2019-03-25,Annual Fee,1155.3
395805,2019-03-26,2019-03-25,Monthly Fee,26.5
395813,2019-03-26,2019-03-25,Annual Fee,1400.6
395813,2019-03-26,2019-03-25,Monthly Fee,26.5
395813,2019-03-26,2019-04-26,Monthly Fee,26.5
395813,2019-03-26,2019-05-26,Monthly Fee,26.5
395852,2019-03-26,2019-03-25,Annual Fee,242.6
395852,2019-03-26,2019-03-25,Monthly Fee,26.5
395852,2019-03-26,2019-04-26,Monthly Fee,26.5
395852,2019-03-26,2019-05-26,Monthly Fee,26.5
395870,2019-03-26,2019-03-25,Annual Fee,617.0
395870,2019-03-26,2019-03-25,Monthly Fee,26.5
395870,2019-03-26,2019-04-26,Monthly Fee,26.5
395873,2019-03-26,2019-03-25,Annual Fee,1652.7
395873,2019-03-26,2019-03-25,Monthly Fee,26.5
395874,2019-03-26,2019-03-25,Annual Fee,468.7
395874,2019-03-26,2019-03-25,Monthly Fee,26.5
395874,2019-03-26,2019-04-26,Monthly Fee,26.5
395874,2019-03-26,2019-05-26,Monthly Fee,26.5
395877,2019-03-26,2019-03-25,Annual Fee,517.0
395877,2019-03-26,2019-03-25,Monthly Fee,26.5
395886,2019-03-26,2019-03-25,Annual Fee,285.9
395886,2019-03-26,2019-03-25,Monthly Fee,26.5
395944,2019-03-26,2019-03-25,Annual Fee,453.1
395944,2019-03-26,2019-03-25,Monthly Fee,26.5
395944,2019-03-26,2019-04-26,Monthly Fee,26.5
395944,2019-03-26,2019-05-26,Monthly Fee,26.5
395960,2019-03-26,2019-03-25,Annual Fee,382.9
395960,2019-03-26,2019-03-25,Monthly Fee,26.5
395963,2019-03-26,2019-03-25,Annual Fee,269.9
395963,2019-03-26,2019-03-25,Monthly Fee,26.5
395963,2019-03-26,2019-04-26,Monthly Fee,26.5
395963,2019-03-26,2019-05-26,Monthly Fee,26.5
395579,2019-03-25,2019-03-24,Annual Fee,331.9
395579,2019-03-25,2019-03-24,Monthly Fee,26.5
395584,2019-03-25,2019-03-24,Annual Fee,949.7
395584,2019-03-25,2019-03-24,Monthly Fee,26.5
395584,2019-03-25,2019-04-25,Monthly Fee,26.5
395584,2019-03-25,2019-05-25,Monthly Fee,26.5
395496,2019-03-24,2019-03-23,Annual Fee,277.1
395496,2019-03-24,2019-03-23,Monthly Fee,26.5
395499,2019-03-24,2019-03-23,Annual Fee,241.8
395499,2019-03-24,2019-03-23,Monthly Fee,26.5
395499,2019-03-24,2019-04-24,Monthly Fee,26.5
395499,2019-03-24,2019-05-28,Monthly Fee,26.5
395504,2019-03-24,2019-03-23,Annual Fee,949.7
395504,2019-03-24,2019-03-23,Monthly Fee,26.5
395504,2019-03-24,2019-04-24,Monthly Fee,26.5
395504,2019-03-24,2019-05-24,Monthly Fee,26.5
395193,2019-03-23,2019-03-22,Annual Fee,949.7
395193,2019-03-23,2019-03-22,Monthly Fee,26.5
395193,2019-03-23,2019-05-31,Monthly Fee,26.5
395193,2019-03-23,2019-05-23,Monthly Fee,26.5
395193,2019-03-23,2019-05-03,Monthly Fee,26.5
395198,2019-03-23,2019-03-22,Annual Fee,277.1
395198,2019-03-23,2019-03-22,Monthly Fee,26.5
395198,2019-03-23,2019-04-23,Monthly Fee,26.5
